name,score,release_date,region,platform,genres,themes,publishers
paper mario,9.5,2001,Europe,Nintendo 64,role-playing,,nintendo
paper mario,9.5,2001,North America,Nintendo 64,role-playing,,nintendo
paper mario,9.5,2001,Australia,Nintendo 64,role-playing,,nintendo
paper mario,9.5,2001,South America,Nintendo 64,role-playing,,nintendo
super puzzle fighter ii turbo,7.6,1996,Europe,PlayStation,puzzle,,capcom
super puzzle fighter ii turbo,7.6,1996,North America,PlayStation,puzzle,,capcom
super puzzle fighter ii turbo,7.6,1996,North America,Saturn,puzzle,,capcom
super puzzle fighter ii turbo,7.6,1996,Europe,Saturn,puzzle,,capcom
super puzzle fighter ii turbo,7.6,1996,North America,Arcade Games,puzzle,,capcom
super puzzle fighter ii turbo,7.6,1996,North America,BlackBerry,puzzle,,capcom
super puzzle fighter ii turbo,7.6,1996,North America,PC,puzzle,,capcom
super runabout: san francisco edition,5.4,2000,Japan,Dreamcast,arcade,,
super runabout: san francisco edition,5.4,2000,North America,Dreamcast,arcade,,
super smash bros.,7.5,1999,Europe,Nintendo 64,fighting,,nintendo
super smash bros.,7.5,1999,North America,Nintendo 64,fighting,,nintendo
super smash bros.,7.5,1999,Australia,Nintendo 64,fighting,,nintendo
superbike 2000,8.7,1999,North America,PC,simulation,,electronic arts
superbike 2000,8.7,1999,Europe,PC,simulation,,electronic arts
superbike 2000,8.7,1999,North America,PlayStation,simulation,,electronic arts
superbike world champions,8.2,1998,North America,PC,simulation,,
superbike world championship,8.2,1999,North America,PC,simulation,,
superbike world championship,8.2,1999,Europe,PC,simulation,,
supercross 2000,6.2,1999,North America,Nintendo 64,arcade,,electronic arts
supercross 2000,6.2,1999,Europe,Nintendo 64,arcade,,electronic arts
supercross 2000,6.2,1999,North America,PlayStation,arcade,,electronic arts
supercross 2000,6.2,1999,Europe,PlayStation,arcade,,electronic arts
supercross circuit,7.7,1999,North America,PlayStation,arcade,,
superman,1.3,1988,North America,Arcade Games,action,,
superman,1.3,1988,Japan,Arcade Games,action,,
superman,1.3,1988,North America,Atari 2600,action,,
superman,1.3,1988,South America,Atari 2600,action,,
superman,1.3,1988,North America,Genesis,action,,
surface tension,6.8,1996,North America,PC,action,,
suzuki alstare extreme racing,6.0,1999,North America,Dreamcast,simulation,,ubisoft
suzuki alstare extreme racing,6.0,1999,Europe,Dreamcast,simulation,,ubisoft
suzuki alstare extreme racing,6.0,1999,North America,PC,simulation,,ubisoft
suzuki alstare extreme racing,6.0,1999,Europe,Game Boy Color,simulation,,ubisoft
swat 3: close quarters battle,8.3,1999,North America,PC,shooter,modern,
swat 3: close quarters battle,8.3,1999,Europe,PC,shooter,modern,
swat 3: close quarters battle,8.3,1999,Japan,PC,shooter,modern,
swiv 3d assault,5.5,1996,North America,PC,action,,
swiv 3d assault,5.5,1996,North America,PlayStation,action,,
sword of the berserk: guts' rage,7.8,2000,North America,Dreamcast,action,,
sword of the berserk: guts' rage,7.8,2000,Europe,Dreamcast,action,,
syndicate wars,7.5,1996,North America,PC,strategy,sci-fi,electronic arts
syndicate wars,7.5,1996,Europe,PlayStation,strategy,sci-fi,electronic arts
syndicate wars,7.5,1996,North America,PlayStation,strategy,sci-fi,electronic arts
syndicate wars,7.5,1996,Europe,PC,strategy,sci-fi,electronic arts
syn-factor,4.7,1997,North America,PC,adventure,,
syphon filter,9.0,1999,Europe,PlayStation,shooter,modern,
syphon filter,9.0,1999,Japan,PlayStation,shooter,modern,
syphon filter,9.0,1999,North America,PlayStation,shooter,modern,
syphon filter,9.0,1999,Korea,PlayStation,shooter,modern,
syphon filter 2,6.6,2000,North America,PlayStation,shooter,modern,
syphon filter 2,6.6,2000,Europe,PlayStation,shooter,modern,
t'ai fu: wrath of the tiger,6.0,1999,North America,PlayStation,action,,activision
t'ai fu: wrath of the tiger,6.0,1999,Europe,PlayStation,action,,activision
tail concerto,6.9,1999,Japan,PlayStation,adventure,,
tail concerto,6.9,1999,North America,PlayStation,adventure,,
tail concerto,6.9,1999,Europe,PlayStation,adventure,,
tail of the sun,4.4,1997,North America,PlayStation,adventure,,
take no prisoners,7.0,1997,North America,PC,shooter,sci-fi,
take no prisoners,7.0,1997,Japan,PC,shooter,sci-fi,
tales of destiny,4.9,1998,Japan,PlayStation,role-playing,,
tales of destiny,4.9,1998,North America,PlayStation,role-playing,,
tales of destiny,4.9,1998,Japan,PlayStation 2,role-playing,,
tales of destiny,4.9,1998,Korea,PlayStation 2,role-playing,,
tanarus,8.0,1997,North America,PC,simulation,military,
tanktics,5.4,1999,North America,PC,strategy,,
team apache,7.9,1998,Europe,PC,simulation,,
team apache,7.9,1998,North America,PC,simulation,,
team losi rc racer,4.2,1998,North America,PlayStation,arcade,,
tee off,7.1,2000,North America,Dreamcast,sports,,acclaim
tee off,7.1,2000,Europe,Dreamcast,sports,,acclaim
tekken 2,9.2,1995,Japan,PlayStation,fighting,,
tekken 2,9.2,1995,Europe,PlayStation,fighting,,
tekken 2,9.2,1995,North America,PlayStation,fighting,,
tekken 2,9.2,1995,North America,Arcade Games,fighting,,
tekken 2,9.2,1995,Europe,Arcade Games,fighting,,
tekken 2,9.2,1995,North America,Mobile,fighting,,
tekken 2,9.2,1995,South America,Zeebo,fighting,,
tekken 2,9.2,1995,Japan,Arcade Games,fighting,,
jamdat sports nba 2005,7.8,2005,North America,Mobile,sports,,
ape escape 3,8.2,2006,North America,PlayStation 2,platformer,,
ape escape 3,8.2,2006,Europe,PlayStation 2,platformer,,
ape escape 3,8.2,2006,North America,PlayStation 4,platformer,,
ape escape 3,8.2,2006,Australia,PlayStation 2,platformer,,
dominions 3: the awakening,8.2,2006,North America,PC,strategy,fantasy,
dominions 3: the awakening,8.2,2006,North America,Macintosh,strategy,fantasy,
dominions 3: the awakening,8.2,2006,North America,Linux,strategy,fantasy,
campaign gettysburg,7.5,2004,North America,PC,strategy,historic,
mortal kombat: shaolin monks,7.5,2005,North America,PlayStation 2,action,,midway
mortal kombat: shaolin monks,7.5,2005,Europe,PlayStation 2,action,,midway
mortal kombat: shaolin monks,7.5,2005,Australia,PlayStation 2,action,,midway
mortal kombat: shaolin monks,7.5,2005,North America,Xbox,action,,midway
mortal kombat: shaolin monks,7.5,2005,Europe,Xbox,action,,midway
mx vs. atv unleashed,7.7,2005,North America,Mobile,simulation,,thq
mx vs. atv unleashed,7.7,2005,North America,Xbox,simulation,,thq
mx vs. atv unleashed,7.7,2005,Europe,Xbox,simulation,,thq
mx vs. atv unleashed,7.7,2005,North America,PlayStation 2,simulation,,thq
mx vs. atv unleashed,7.7,2005,Europe,PlayStation 2,simulation,,thq
mx vs. atv unleashed,7.7,2005,Australia,PlayStation 2,simulation,,thq
mx vs. atv unleashed,7.7,2005,North America,PC,simulation,,thq
mx vs. atv unleashed,7.7,2005,Europe,PC,simulation,,thq
mx vs. atv unleashed,7.7,2005,Australia,PC,simulation,,thq
mx vs. atv unleashed,7.7,2005,North America,PlayStation 4,simulation,,thq
medal of honor: european assault,7.6,2005,North America,PlayStation 2,shooter,historic,electronic arts
medal of honor: european assault,7.6,2005,Europe,PlayStation 2,shooter,historic,electronic arts
medal of honor: european assault,7.6,2005,North America,Xbox,shooter,historic,electronic arts
medal of honor: european assault,7.6,2005,Europe,Xbox,shooter,historic,electronic arts
medal of honor: european assault,7.6,2005,North America,GameCube,shooter,historic,electronic arts
medal of honor: european assault,7.6,2005,Europe,GameCube,shooter,historic,electronic arts
marvel nemesis: rise of the imperfects,6.4,2005,North America,Xbox,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Europe,Xbox,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,North America,GameCube,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Europe,GameCube,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,North America,PlayStation 2,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Europe,PlayStation 2,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Korea,PlayStation 2,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,North America,PSP,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Europe,PSP,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Korea,PSP,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,North America,DS,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Europe,DS,fighting,,
marvel nemesis: rise of the imperfects,6.4,2005,Australia,PSP,fighting,,
national treasure,4.0,2004,North America,Mobile,platformer,,
just cause,7.2,2006,North America,PC,adventure,modern,electronic arts
just cause,7.2,2006,Europe,PC,adventure,modern,electronic arts
just cause,7.2,2006,Australia,PC,adventure,modern,electronic arts
just cause,7.2,2006,North America,Xbox,adventure,modern,electronic arts
just cause,7.2,2006,Europe,Xbox,adventure,modern,electronic arts
just cause,7.2,2006,Australia,Xbox,adventure,modern,electronic arts
just cause,7.2,2006,North America,PlayStation 2,adventure,modern,electronic arts
just cause,7.2,2006,Europe,PlayStation 2,adventure,modern,electronic arts
just cause,7.2,2006,Australia,PlayStation 2,adventure,modern,electronic arts
just cause,7.2,2006,North America,Xbox 360,adventure,modern,electronic arts
just cause,7.2,2006,Europe,Xbox 360,adventure,modern,electronic arts
just cause,7.2,2006,Australia,Xbox 360,adventure,modern,electronic arts
just cause,7.2,2006,Korea,Xbox 360,adventure,modern,electronic arts
x-plane 8,7.9,2004,North America,PC,simulation,military,
x-plane 8,7.9,2004,Europe,PC,simulation,military,
x-plane 8,7.9,2004,North America,Macintosh,simulation,military,
tekken 3,9.9,1996,Japan,PlayStation,fighting,,
tekken 3,9.9,1996,Europe,PlayStation,fighting,,
tekken 3,9.9,1996,North America,PlayStation,fighting,,
tekken 3,9.9,1996,North America,Arcade Games,fighting,,
tekken 3,9.9,1996,Europe,Arcade Games,fighting,,
tekken 3,9.9,1996,Japan,Arcade Games,fighting,,
tempest 2000,6.1,1994,Europe,PC,shooter,,
tempest 2000,6.1,1994,North America,Saturn,shooter,,
tempest 2000,6.1,1994,Europe,Saturn,shooter,,
tempest 2000,6.1,1994,North America,Macintosh,shooter,,
tempest 2000,6.1,1994,North America,Jaguar,shooter,,
tempest 2000,6.1,1994,North America,PC,shooter,,
tempest x3,3.5,1996,Europe,PlayStation,shooter,,
tempest x3,3.5,1996,North America,PlayStation,shooter,,
temujin: the capricorn collection,5.6,1997,North America,PC,adventure,,
ten pin alley,7.9,1996,North America,PC,sports,,
ten pin alley,7.9,1996,Europe,PC,sports,,
ten pin alley,7.9,1996,Europe,PlayStation,sports,,
ten pin alley,7.9,1996,North America,PlayStation,sports,,
ten pin alley,7.9,1996,North America,Saturn,sports,,
tenchu 2: birth of the stealth assassins,8.3,2000,North America,PlayStation,adventure,fantasy,activision
tenchu: stealth assassins,8.3,1998,Europe,PlayStation,adventure,fantasy,activision
tenchu: stealth assassins,8.3,1998,North America,PlayStation,adventure,fantasy,activision
tennis arena,5.6,1998,Europe,PlayStation,sports,,ubisoft
tennis arena,5.6,1998,Japan,PlayStation,sports,,ubisoft
tennis arena,5.6,1998,North America,PlayStation,sports,,ubisoft
tennis arena,5.6,1998,Japan,Saturn,sports,,ubisoft
terminal velocity,6.9,1995,North America,PC,simulation,sci-fi,
terminal velocity,6.9,1995,North America,Macintosh,simulation,sci-fi,
terminal velocity,6.9,1995,North America,iOS (iPhone/iPad),simulation,sci-fi,
terracide,6.8,1997,North America,PC,action,,
test drive 4,5.5,1997,North America,PC,arcade,,electronic arts
test drive 4,5.5,1997,Europe,PlayStation,arcade,,electronic arts
test drive 4,5.5,1997,Japan,PlayStation,arcade,,electronic arts
test drive 4,5.5,1997,North America,PlayStation,arcade,,electronic arts
test drive 5,6.3,1998,North America,PC,arcade,,capcom
test drive 5,6.3,1998,Japan,PlayStation,arcade,,capcom
test drive 5,6.3,1998,North America,PlayStation,arcade,,capcom
test drive 5,6.3,1998,Europe,PlayStation,arcade,,capcom
test drive 6,4.7,1999,North America,PC,arcade,,
test drive 6,4.7,1999,North America,Dreamcast,arcade,,
test drive 6,4.7,1999,North America,PlayStation,arcade,,
test drive 6,4.7,1999,North America,Game Boy Color,arcade,,
test drive 6,4.7,1999,Europe,Game Boy Color,arcade,,
test drive 6,4.7,1999,Europe,PlayStation,arcade,,
test drive 6,4.7,1999,Europe,PC,arcade,,
test drive le mans,6.7,2000,North America,PlayStation,simulation,,sega
test drive le mans,6.7,2000,North America,PC,simulation,,sega
test drive le mans,6.7,2000,North America,Dreamcast,simulation,,sega
test drive le mans,6.7,2000,North America,Game Boy Color,simulation,,sega
test drive: off-road,6.3,1997,Europe,PlayStation,simulation,,
test drive: off-road,6.3,1997,North America,PlayStation,simulation,,
test drive: off-road,6.3,1997,North America,PC,simulation,,
tetris dx,9.0,1998,Japan,Game Boy Color,puzzle,,nintendo
tetris dx,9.0,1998,Europe,Game Boy Color,puzzle,,nintendo
tetris dx,9.0,1998,North America,Game Boy Color,puzzle,,nintendo
tetris dx,9.0,1998,Australia,Game Boy Color,puzzle,,nintendo
tetris dx,9.0,1998,South America,Game Boy Color,puzzle,,nintendo
tetris plus,4.6,1996,Japan,Game Boy,puzzle,,nintendo
tetris plus,4.6,1996,Europe,Game Boy,puzzle,,nintendo
tetris plus,4.6,1996,North America,Game Boy,puzzle,,nintendo
tetris plus,4.6,1996,Japan,Saturn,puzzle,,nintendo
tetris plus,4.6,1996,North America,Saturn,puzzle,,nintendo
tetris plus,4.6,1996,Europe,Saturn,puzzle,,nintendo
tetris plus,4.6,1996,Japan,PlayStation,puzzle,,nintendo
tetris plus,4.6,1996,Europe,PlayStation,puzzle,,nintendo
tetris plus,4.6,1996,North America,PlayStation,puzzle,,nintendo
tetris plus,4.6,1996,Japan,Arcade Games,puzzle,,nintendo
tetrisphere,9.5,1997,North America,Nintendo 64,puzzle,,nintendo
tetrisphere,9.5,1997,Europe,Nintendo 64,puzzle,,nintendo
tex murphy: overseer,6.3,1998,North America,PC,adventure,,
the 11th hour,5.1,1995,North America,PC,adventure,,
the 11th hour,5.1,1995,Europe,PC,adventure,,
the 11th hour,5.1,1995,North America,Macintosh,adventure,,
the 11th hour,5.1,1995,North America,3DO,adventure,,
the 11th hour,5.1,1995,North America,PlayStation,adventure,,
the 11th hour,5.1,1995,North America,Saturn,adventure,,
the beast within: a gabriel knight mystery,8.3,1995,North America,PC,adventure,,activision
the beast within: a gabriel knight mystery,8.3,1995,North America,Macintosh,adventure,,activision
the crystal skull,5.6,1996,North America,PC,adventure,,
the crystal skull,5.6,1996,North America,Macintosh,adventure,,
the dame was loaded,6.3,1996,North America,PC,adventure,,
the dame was loaded,6.3,1996,Europe,PC,adventure,,
the dame was loaded,6.3,1996,North America,CD-I,adventure,,
the dark eye,5.4,1995,North America,PC,adventure,,
the dark eye,5.4,1995,Europe,PC,adventure,,
the dark eye,5.4,1995,North America,Macintosh,adventure,,
the golf pro,7.2,1998,North America,PC,sports,,
the journeyman project 2: buried in time,6.7,1995,North America,PC,adventure,sci-fi,
the journeyman project 2: buried in time,6.7,1995,Europe,PC,adventure,sci-fi,
the journeyman project 2: buried in time,6.7,1995,North America,Macintosh,adventure,sci-fi,
the journeyman project 2: buried in time,6.7,1995,Europe,Macintosh,adventure,sci-fi,
barnyard,7.1,2006,North America,Wii,action,,thq
barnyard,7.1,2006,Europe,Wii,action,,thq
barnyard,7.1,2006,Australia,Wii,action,,thq
barnyard,7.1,2006,North America,GameCube,action,,thq
barnyard,7.1,2006,Europe,GameCube,action,,thq
barnyard,7.1,2006,Australia,GameCube,action,,thq
barnyard,7.1,2006,North America,PlayStation 2,action,,thq
barnyard,7.1,2006,Europe,PlayStation 2,action,,thq
barnyard,7.1,2006,Australia,PlayStation 2,action,,thq
barnyard,7.1,2006,North America,Game Boy Advance,action,,thq
barnyard,7.1,2006,North America,PC,action,,thq
barnyard,7.1,2006,Europe,PC,action,,thq
barnyard,7.1,2006,Australia,PC,action,,thq
barnyard,7.1,2006,Korea,PlayStation 2,action,,thq
daily puzzle,7.9,2005,North America,Mobile,puzzle,,
2 fast 2 furious,6.3,2004,North America,Mobile,arcade,,
batman begins,8.5,2005,North America,Xbox,adventure,,
batman begins,8.5,2005,Europe,Xbox,adventure,,
batman begins,8.5,2005,North America,GameCube,adventure,,
batman begins,8.5,2005,Europe,GameCube,adventure,,
batman begins,8.5,2005,North America,PlayStation 2,adventure,,
batman begins,8.5,2005,Europe,PlayStation 2,adventure,,
batman begins,8.5,2005,North America,PSP,adventure,,
batman begins,8.5,2005,Europe,PSP,adventure,,
true crime: new york city,4.6,2005,North America,Xbox,adventure,modern,activision
true crime: new york city,4.6,2005,Europe,Xbox,adventure,modern,activision
true crime: new york city,4.6,2005,North America,PlayStation 2,adventure,modern,activision
true crime: new york city,4.6,2005,Europe,PlayStation 2,adventure,modern,activision
true crime: new york city,4.6,2005,Japan,PlayStation 2,adventure,modern,activision
true crime: new york city,4.6,2005,North America,GameCube,adventure,modern,activision
true crime: new york city,4.6,2005,Europe,GameCube,adventure,modern,activision
true crime: new york city,4.6,2005,North America,PC,adventure,modern,activision
true crime: new york city,4.6,2005,Europe,PC,adventure,modern,activision
true crime: new york city,4.6,2005,Australia,GameCube,adventure,modern,activision
the last express,7.9,1997,North America,PC,adventure,,
the last express,7.9,1997,Europe,PC,adventure,,
the last express,7.9,1997,North America,Macintosh,adventure,,
the last express,7.9,1997,North America,iOS (iPhone/iPad),adventure,,
the last express,7.9,1997,North America,Android,adventure,,
the longest journey,9.3,2000,North America,PC,adventure,fantasy,
the longest journey,9.3,2000,Europe,PC,adventure,fantasy,
crisis core: final fantasy vii,9.0,2008,Japan,PSP,role-playing,,square enix
crisis core: final fantasy vii,9.0,2008,North America,PSP,role-playing,,square enix
crisis core: final fantasy vii,9.0,2008,Europe,PSP,role-playing,,square enix
crisis core: final fantasy vii,9.0,2008,Australia,PSP,role-playing,,square enix
crisis core: final fantasy vii,9.0,2008,Korea,PSP,role-playing,,square enix
crisis core: final fantasy vii,9.0,2008,Asia,PSP,role-playing,,square enix
boulder dash for prizes,7.5,2005,North America,Mobile,puzzle,,
stubbs the zombie in rebel without a pulse,7.8,2005,North America,Xbox,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Europe,Xbox,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,PC,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Europe,PC,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,Macintosh,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,Nintendo Switch,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,Xbox One,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,PlayStation 4,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Japan,Xbox One,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Europe,Xbox One,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Europe,Nintendo Switch,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Australia,Xbox One,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Europe,PlayStation 4,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Australia,PlayStation 4,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,Xbox Series X,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,North America,PlayStation 5,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Australia,Nintendo Switch,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Japan,Nintendo Switch,adventure,sci-fi,thq
stubbs the zombie in rebel without a pulse,7.8,2005,Japan,PlayStation 4,adventure,sci-fi,thq
racing gears advance,8.5,2005,North America,Game Boy Advance,arcade,,
racing gears advance,8.5,2005,Europe,Game Boy Advance,arcade,,
ducati extreme,8.3,2004,North America,Mobile,arcade,,
mc groovz dance craze,2.9,2004,North America,GameCube,music/rhythm,,
mc groovz dance craze,2.9,2004,Europe,GameCube,music/rhythm,,
the neverhood,4.9,1996,North America,PC,adventure,,
the neverhood,4.9,1996,Japan,PC,adventure,,
the new tetris,7.9,1999,North America,Nintendo 64,puzzle,,nintendo
the new tetris,7.9,1999,Europe,Nintendo 64,puzzle,,nintendo
the operational art of war ii: modern battles 1956 - 2000,8.7,1999,North America,PC,strategy,,
the pandora directive,7.3,1996,North America,PC,adventure,,
the pandora directive,7.3,1996,Europe,PC,adventure,,
the rise and rule of ancient empires,6.2,1996,North America,PC,strategy,,
the rise and rule of ancient empires,6.2,1996,Europe,PC,strategy,,
the tone rebellion,8.1,1997,North America,PC,strategy,,
the ultimate doom,9.0,1995,North America,PC,shooter,sci-fi,
the ultimate doom,9.0,1995,Europe,PC,shooter,sci-fi,
the ultimate doom,9.0,1995,North America,Macintosh,shooter,sci-fi,
the ultimate rpg archives,7.3,1998,North America,PC,role-playing,,
the ultimate rpg archives,7.3,1998,Europe,PC,role-playing,,
tennis,5.0,1984,North America,Intellivision,sports,,
tennis,5.0,1984,North America,e-Reader,sports,,
tennis,5.0,1984,Japan,NES,sports,,
tennis,5.0,1984,North America,NES,sports,,
tennis,5.0,1984,Europe,NES,sports,,
tennis,5.0,1984,Japan,Game Boy,sports,,
tennis,5.0,1984,North America,Game Boy,sports,,
tennis,5.0,1984,Europe,Game Boy,sports,,
tennis,5.0,1984,Australia,Game Boy,sports,,
tennis,5.0,1984,Japan,Famicom Disk System,sports,,
tennis,5.0,1984,Japan,Sharp X1,sports,,
tennis,5.0,1984,Australia,NES,sports,,
tennis,5.0,1984,Japan,NEC PC88,sports,,
tennis,5.0,1984,Asia,Game Boy,sports,,
tennis,5.0,1984,Korea,Game Boy,sports,,
tennis,5.0,1984,North America,Atari 2600,sports,,
tennis,5.0,1984,North America,Mobile,sports,,
tennis,5.0,1984,Australia,CreatiVision,sports,,
volleyball,2.0,1986,North America,NES,sports,,nintendo
volleyball,2.0,1986,Europe,NES,sports,,nintendo
volleyball,2.0,1986,Japan,Famicom Disk System,sports,,nintendo
volleyball,2.0,1986,Australia,NES,sports,,nintendo
volleyball,2.0,1986,North America,Odyssey,sports,,nintendo
the war college,4.7,1996,North America,PC,strategy,,
theme hospital,5.5,1997,Europe,PC,strategy,,electronic arts
theme hospital,5.5,1997,North America,PC,strategy,,electronic arts
theme hospital,5.5,1997,Europe,PlayStation,strategy,,electronic arts
theme hospital,5.5,1997,North America,PlayStation,strategy,,electronic arts
theme hospital,5.5,1997,Japan,PlayStation,strategy,,electronic arts
they call me... the skul and the suit,2.0,1996,North America,PC,action,,
third reich,2.7,1996,North America,PC,strategy,,
third reich,2.7,1996,Europe,Amiga,strategy,,
thousand arms,7.6,1999,Japan,PlayStation,role-playing,,
thousand arms,7.6,1999,North America,PlayStation,role-playing,,
thunder brigade,5.1,1998,Europe,PC,action,,
thunder brigade,5.1,1998,North America,PC,action,,
thunder force v,8.2,1998,Japan,Saturn,action,,
thunder truck rally,5.3,1997,North America,PlayStation,arcade,,
thunder truck rally,5.3,1997,North America,PC,arcade,,
thunderscape,7.1,1995,North America,PC,role-playing,,
tiger woods 99 pga tour golf,7.5,1998,North America,PC,sports,,electronic arts
tiger woods 99 pga tour golf,7.5,1998,Europe,PC,sports,,electronic arts
tiger woods 99 pga tour golf,7.5,1998,Japan,PlayStation,sports,,electronic arts
tiger woods 99 pga tour golf,7.5,1998,North America,PlayStation,sports,,electronic arts
tiger woods 99 pga tour golf,7.5,1998,Europe,PlayStation,sports,,electronic arts
tiger woods pga tour 2000,5.5,1999,North America,PC,sports,,electronic arts
tiger woods pga tour 2000,5.5,1999,Europe,PC,sports,,electronic arts
tiger woods pga tour 2000,5.5,1999,North America,PlayStation,sports,,electronic arts
tiger woods pga tour 2000,5.5,1999,Europe,PlayStation,sports,,electronic arts
tiger woods pga tour 2000,5.5,1999,North America,Game Boy Color,sports,,electronic arts
tiger woods pga tour 2000,5.5,1999,Europe,Game Boy Color,sports,,electronic arts
tigershark,5.7,1997,North America,PC,simulation,sci-fi,
tigershark,5.7,1997,Europe,PC,simulation,sci-fi,
tigershark,5.7,1997,Europe,PlayStation,simulation,sci-fi,
tigershark,5.7,1997,Japan,PlayStation,simulation,sci-fi,
tigershark,5.7,1997,North America,PlayStation,simulation,sci-fi,
time commando,8.2,1996,North America,PC,adventure,sci-fi,activision
time commando,8.2,1996,Japan,PlayStation,adventure,sci-fi,activision
time commando,8.2,1996,Europe,PlayStation,adventure,sci-fi,activision
time commando,8.2,1996,North America,PlayStation,adventure,sci-fi,activision
time commando,8.2,1996,Japan,Saturn,adventure,sci-fi,activision
time commando,8.2,1996,North America,Macintosh,adventure,sci-fi,activision
time crisis,8.4,1996,Japan,PlayStation,shooter,,
time crisis,8.4,1996,Europe,PlayStation,shooter,,
time crisis,8.4,1996,North America,PlayStation,shooter,,
time crisis,8.4,1996,North America,Arcade Games,shooter,,
time crisis,8.4,1996,Japan,Arcade Games,shooter,,
timelapse,7.4,1996,North America,PC,adventure,,
timelapse,7.4,1996,North America,Macintosh,adventure,,
timelapse,7.4,1996,Europe,PC,adventure,,
titanic: adventure out of time,6.6,1996,North America,PC,adventure,historic,
titanic: adventure out of time,6.6,1996,Europe,PC,adventure,historic,
titanic: adventure out of time,6.6,1996,North America,Macintosh,adventure,historic,
tnn motor sports hardcore 4x4,6.3,1996,North America,PlayStation,simulation,,
tnn motor sports hardcore 4x4,6.3,1996,North America,Saturn,simulation,,
tnn motorsports hardcore heat,4.6,1999,North America,Dreamcast,simulation,,sega
tnn outdoors pro hunter,7.2,1998,North America,PC,sports,,
tobal no. 1,7.4,1996,Europe,PlayStation,fighting,,square enix
tobal no. 1,7.4,1996,Japan,PlayStation,fighting,,square enix
tobal no. 1,7.4,1996,North America,PlayStation,fighting,,square enix
tokyo highway battle,3.9,1996,Europe,PlayStation,simulation,,
tokyo highway battle,3.9,1996,North America,PlayStation,simulation,,
tokyo xtreme racer,5.6,1999,North America,Dreamcast,arcade,,
tokyo xtreme racer,5.6,1999,Europe,PlayStation 2,arcade,,
tom clancy's politika,4.5,1997,North America,PC,strategy,,
tom clancy's politika,4.5,1997,North America,Macintosh,strategy,,
tom clancy's rainbow six mission pack: eagle watch,7.3,1999,North America,PC,shooter,modern,
tom clancy's ruthless.com,6.3,1998,North America,PC,strategy,,
dragon ball z: sagas,3.8,2005,North America,PlayStation 2,action,,
dragon ball z: sagas,3.8,2005,North America,Xbox,action,,
dragon ball z: sagas,3.8,2005,North America,GameCube,action,,
kirby: canvas curse,8.6,2005,North America,DS,platformer,,nintendo
kirby: canvas curse,8.6,2005,Australia,DS,platformer,,nintendo
wings over vietnam,6.9,2004,North America,PC,simulation,military,
wings over vietnam,6.9,2004,Europe,PC,simulation,military,
star wars: empire at war,8.7,2006,North America,PC,strategy,sci-fi,activision
star wars: empire at war,8.7,2006,Europe,PC,strategy,sci-fi,activision
star wars: empire at war,8.7,2006,North America,Macintosh,strategy,sci-fi,activision
star wars: empire at war,8.7,2006,Japan,PC,strategy,sci-fi,activision
president forever,7.9,2004,North America,PC,simulation,,
ace combat advance,5.6,2005,North America,Game Boy Advance,shooter,military,
ace combat advance,5.6,2005,Europe,Game Boy Advance,shooter,military,
yu-gi-oh! online,5.8,2005,North America,PC,,,konami
yu-gi-oh! online,5.8,2005,Japan,PC,,,konami
yu-gi-oh! online,5.8,2005,Europe,PC,,,konami
bejeweled 2 deluxe,8.4,2004,North America,PC,puzzle,,
bejeweled 2 deluxe,8.4,2004,Europe,PC,puzzle,,
